movieID,genre,tagsWithID,tagsWithName
32,"['Sci-Fi', 'Thriller']","[386, 2953, 13, 397, 6800, 1304, 24, 1184, 8096, 161, 419, 296, 15912, 6324, 9142, 838, 5704, 1106, 727, 605, 610, 2403, 615, 235, 747, 13419, 366, 2671, 750, 754, 379, 502, 9847, 635, 5757]",[]
34,"['Children', 'Comedy', 'Drama', 'Fantasy']","[2955, 9419, 3470, 9327, 369, 1809, 915, 1876, 117, 7158, 6515, 5919]",[]
35,"['Drama', 'Romance']","[353, 16073, 11468, 2158, 14510, 11037]",[]
36,"['Crime', 'Drama']","[14562, 2596, 2600, 172, 8142, 1647, 4112, 10173, 4114, 14511, 213, 633, 762, 7804, 4125, 1023]",['oscar (best actress)']
39,"['Comedy', 'Romance']","[1253, 1222, 1224, 1450, 651, 5264, 1680, 14035, 7669, 730, 4666, 892, 605]",['seen more than once']
41,"['Drama', 'War']","[1472, 1320, 9002, 9298, 4666, 5151]","['adapted from:play', 'playwright:shakespeare', 'robert downey jr']"
42,"['Action', 'Crime', 'Drama']",[1765],[]
43,['Drama'],"[93, 5711]",['nudity (topless)']
44,"['Action', 'Adventure', 'Fantasy']","[655, 2136, 7407]","['adapted from:game', 'video game adaptation']"
45,"['Comedy', 'Drama', 'Thriller']","[587, 1925, 374]",['dark comedy']
46,"['Drama', 'Romance']",[587],[]
47,"['Crime', 'Horror', 'Mystery', 'Thriller']","[2304, 2, 387, 651, 397, 6800, 10906, 7071, 419, 2341, 7335, 1065, 6323, 10420, 53, 54, 1845, 4534, 566, 694, 699, 66, 67, 582, 15053, 13520, 8917, 473, 2652, 738, 611, 742, 5998, 754, 1915, 1023]",[]
48,"['Animation', 'Children', 'Musical', 'Romance']","[2953, 362, 900]","['dinner', 'disney animated feature']"
49,"['Drama', 'Romance']","[1654, 375]",['lesbian']
50,"['Crime', 'Mystery', 'Thriller']","[1920, 1925, 7, 2187, 2960, 6800, 12820, 3868, 541, 2603, 5035, 6323, 53, 5175, 583, 10695, 975, 4690, 2389, 727, 351, 608, 15840, 104, 501, 630, 502, 2557, 1535]",['oscar (best supporting actor)']
52,"['Comedy', 'Drama', 'Romance']","[244, 61, 1925]",['oscar (best supporting actress)']
53,"['Adventure', 'Drama']","[6709, 367]",[]
55,['Drama'],[10738],[]
57,['Drama'],[1472],['robert downey jr']
58,"['Comedy', 'Drama', 'Romance']","[354, 498, 6717]",['corvallis library']
62,['Drama'],"[10176, 9762, 195, 328, 651, 910, 152]",['high school']
65,['Comedy'],[195],[]
67,['Drama'],[6708],['hw drama']
69,['Comedy'],"[1220, 692]",[]
70,"['Action', 'Comedy', 'Horror', 'Thriller']","[2241, 644, 119, 312, 62]",[]
71,['Action'],[93],['nudity (topless)']
72,"['Comedy', 'Drama']","[1159, 8941, 6542, 528, 4464, 8914]",[]
74,"['Drama', 'Romance']",[892],[]
76,"['Action', 'Sci-Fi', 'Thriller']","[93, 261, 8886]",[]
78,['Drama'],[93],['nudity (topless)']
79,"['Drama', 'Thriller']",[93],['nudity (topless)']
80,"['Children', 'Drama']","[1152, 413]",[]
81,"['Crime', 'Drama', 'Romance']","[3008, 6889, 14042]",[]
82,"['Comedy', 'Drama']","[1136, 6341, 14510]",['nudity (full frontal)']
85,"['Drama', 'Romance']","[730, 1610, 5510]",[]
86,"['Adventure', 'Drama']","[1578, 2406]",[]
89,"['Action', 'Thriller']",[59],[]
94,"['Comedy', 'Drama', 'Romance']",[2399],['uma thurman']
95,"['Action', 'Adventure', 'Thriller']","[10725, 74, 11403, 2731, 6323, 2611]",[]
97,['Drama'],"[69, 263, 8935, 1065, 10859, 6800, 11505, 1937, 5809, 1140, 4692, 10390, 11061, 1176, 1149, 7071]",['drugs']
98,"['Action', 'Thriller']","[5264, 765]",['jude law']
101,"['Adventure', 'Comedy', 'Crime', 'Romance']","[1440, 7836, 420, 10559, 5834, 651, 396, 6542, 4464, 15056, 2751, 21, 23, 9148, 4446, 15167]",[]
104,['Comedy'],"[9305, 196, 9787, 651, 2731, 6544, 272, 6324, 793, 5211, 4861, 10654]",[]
105,"['Drama', 'Romance']","[8932, 1222, 1224, 5865, 4365, 4464, 4339, 663, 5565]",[]
107,"['Adventure', 'Children', 'Comedy', 'Musical']","[136, 1269]",[]
110,"['Action', 'Drama', 'War']","[4098, 6, 6534, 904, 137, 521, 6800, 12819, 5524, 10391, 1435, 5153, 4521, 2094, 6323, 5556, 16309, 8502, 696, 4408, 8891, 15035, 582, 583, 12102, 74, 458, 14929, 4690, 2260, 473, 1625, 605, 93, 13407, 8928, 866, 4707, 870, 2670, 238, 6515, 501, 247, 761, 4731]","['sweeping', 'oscar (best picture)', 'lavish', 'war', 'oscar (best cinematography)', 'afi 100 (thrills)', 'oscar (best directing)']"
111,"['Crime', 'Drama', 'Thriller']","[13186, 644, 7428, 6534, 8583, 6800, 10906, 7455, 1065, 10420, 310, 8887, 7738, 8891, 15165, 1216, 706, 583, 587, 8912, 8917, 605, 6749, 5857, 225, 15073, 4707, 741, 2538, 4083, 9334, 10871, 6518, 1277, 638]","['afi 100 (movie quotes)', 'bfi classic', 'afi 100 (thrills)', 'afi 100']"
112,"['Action', 'Adventure', 'Comedy', 'Crime']","[4994, 15780, 5156, 6220, 686]","['kung fu', 'martial arts']"
114,['Drama'],[398],['less than 300 ratings']
116,['Documentary'],"[11244, 11286, 10934, 633, 9343]",[]
117,"['Crime', 'Drama']",[1065],[]
121,['Drama'],[4297],[]
123,"['Drama', 'Mystery', 'Romance']","[1382, 10941, 5865, 4491, 1582, 12368, 13968, 11477, 2134, 11193, 285, 669, 11134]",[]
125,['Comedy'],"[1057, 501]",['want to see again']
132,['Thriller'],"[595, 603, 1751]",['san francisco']
135,['Comedy'],"[3245, 3085, 3055, 3729, 5083]",[]
140,"['Drama', 'Romance']","[587, 2261, 1822]",['afternoon section']
141,['Comedy'],"[1888, 554, 9298, 15286, 55]",['gay']
144,['Comedy'],"[752, 8384]",[]
145,['Action'],"[4072, 5185, 1194, 8790]",[]
147,['Drama'],"[6603, 69]",[]
149,"['Crime', 'Drama', 'Thriller']","[8932, 2597, 1382, 396, 8914, 6675, 1812, 6806]",[]
150,"['Adventure', 'Drama']","[11019, 145, 662, 5019, 1820, 7838, 15138, 4646, 5159, 5289, 9514, 6323, 5556, 1727, 6526, 14279, 583, 2260, 473, 2782, 4446, 1259, 6515, 6518, 5752, 633, 382]",[]
151,"['Action', 'Drama', 'Romance', 'War']","[4098, 12102, 6088, 521, 2538, 6446, 11344, 8914, 1364, 662, 15160, 1435]",[]
152,"['Drama', 'Horror']","[1382, 2636, 622, 119, 1273]",[]
153,"['Action', 'Adventure', 'Comedy', 'Crime']","[1765, 1641, 9547, 364, 7408, 6323, 5557, 1783, 7736, 1561, 186, 125]","['dc comics', 'adapted from:comic', 'superhero', 'dc', 'alter ego', 'franchise']"
154,['Drama'],"[4226, 5059, 1382, 8583, 360, 41, 7468, 8941, 15180, 528, 595]",[]
156,"['Comedy', 'Drama']","[5692, 93, 1174]",['nudity (topless)']
157,"['Comedy', 'War']",[608],[]
158,"['Adventure', 'Children']","[1577, 2732, 80, 7408, 370, 752]",[]
161,"['Drama', 'Thriller', 'War']","[1761, 6323, 238]",[]
162,['Documentary'],"[7682, 1731, 8932, 1065, 7433, 396, 8941, 4692, 4279, 4282, 5534]",[]
163,"['Action', 'Romance', 'Thriller']","[1024, 449, 74, 397, 6800, 125, 415]",[]
164,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']","[1382, 1159, 2538, 15114, 12126, 11348, 4989, 2782]",[]
165,"['Action', 'Crime', 'Thriller']","[1184, 1508, 521, 74, 1933, 397, 1295, 6800, 371, 6323, 2261, 14046]",[]
167,['Drama'],[10374],[]
168,"['Action', 'Drama', 'Romance']",[1222],[]
169,"['Adventure', 'Children', 'Drama']",[9806],[]
170,"['Action', 'Adventure', 'Crime', 'Thriller']","[35, 9156, 644, 7108, 164, 9482, 746, 74, 5995, 5968, 369, 1361, 5557, 9781, 9846, 16088, 2938, 9084]",[]
171,"['Comedy', 'Drama']","[400, 554]",[]
172,"['Action', 'Sci-Fi', 'Thriller']","[193, 9025, 1124, 1925, 4780, 7474, 472, 24, 252]",[]
173,"['Action', 'Crime', 'Sci-Fi']","[480, 9345, 2, 6323, 24]",[]
175,['Drama'],"[14691, 69, 1136, 12820, 6708, 2422]","['hw drama', 'nudity (full frontal)']"
176,['Comedy'],"[93, 7871]",['nudity (topless)']
178,"['Comedy', 'Drama']","[374, 9298, 54, 9750]","['dark comedy', 'serial killer']"
180,['Comedy'],"[1764, 1450, 8779, 651, 6836, 7161, 12889, 2875, 93]",[]
181,"['Action', 'Children']",[74],[]
183,"['Comedy', 'Horror', 'Thriller']","[10933, 5783]",[]
185,"['Action', 'Crime', 'Thriller']","[3137, 35, 9156, 1124, 2214, 74, 397, 5968, 9846, 9084]",[]
186,"['Comedy', 'Romance']","[3840, 1222, 647, 7, 488, 3530, 4294, 2667, 4973, 370, 7127, 2261, 55, 888, 2431]",[]
187,['Comedy'],"[6713, 9653, 9182]",['hw comedy']
188,"['Fantasy', 'Horror', 'Mystery']",[8401],[]
190,['Thriller'],"[5512, 515, 6822]",['food']
191,"['Drama', 'Romance']",[2155],[]
193,['Drama'],"[12320, 15073, 5154, 1731, 644, 1706, 11118, 4692, 10966, 4279]",[]
194,"['Comedy', 'Drama']","[706, 766, 629, 10845, 510]","['ensemble cast', 'multiple storylines']"
196,"['Horror', 'Sci-Fi']",[93],['nudity (topless)']
198,"['Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']","[4780, 366, 176, 1106, 2581, 727, 506, 4603, 252, 93]",[]
199,"['Drama', 'Musical']","[1440, 4098, 1382, 871, 6822, 4521, 5865, 6823, 4464, 2513, 2620, 6717]",[]
201,['Drama'],"[10320, 6247, 1277, 5733]",[]
203,['Comedy'],"[656, 1460, 3470, 1620]",[]
204,['Action'],[4677],[]
208,"['Action', 'Adventure', 'Sci-Fi']","[195, 13419, 2443, 14157, 46, 366, 5012, 2069]",[]
213,['Drama'],"[4578, 6715, 6711]","['ruffian', 'not corv lib']"
214,"['Drama', 'War']","[609, 737, 1554, 85, 5241]",['criterion']
215,"['Drama', 'Romance']","[4352, 4356, 1159, 4363, 651, 6542, 11278, 528, 1439, 6822, 1582, 5692, 7873, 2243, 587, 12368, 8914, 2134, 4446, 14562, 14181, 4464, 4731, 892, 1535]",[]
216,['Comedy'],"[419, 420, 651, 380, 4861, 255]",[]
220,['Horror'],[12805],[]
222,"['Drama', 'Romance']","[8384, 1222, 910, 7079]",[]
223,['Comedy'],"[5251, 4356, 2953, 651, 396, 6542, 528, 6800, 1686, 15138, 8614, 4282, 5692, 10559, 64, 2247, 461, 78, 8914, 4692, 12889, 4315, 4827, 12254, 1764, 5995, 8941, 1140, 1535]",[]
224,"['Comedy', 'Drama', 'Romance']","[1277, 146, 59, 2261]",['afternoon section']
225,"['Drama', 'Thriller']",[6176],['michael crichton']
230,"['Drama', 'Thriller']",[4297],[]
231,['Comedy'],"[5185, 195, 1731, 419, 420, 1511, 2953, 4747, 364, 11117, 10541, 396, 1932, 4282]",[]
232,"['Comedy', 'Drama', 'Romance']","[9446, 5512, 2295, 5692, 6717]","['food', 'corvallis library']"
233,['Drama'],"[67, 2596, 4358, 1928, 681, 554, 2892, 11416, 415]",[]
234,['Comedy'],[9312],[]
235,"['Comedy', 'Drama']","[4577, 102, 583, 396, 4731, 2960, 337, 4496, 528, 2523, 11448, 10361, 59, 10271]",[]
236,"['Action', 'Comedy', 'Romance']",[967],[]
237,"['Comedy', 'Romance']","[369, 3957]",[]
239,"['Animation', 'Children', 'Comedy', 'Romance']","[362, 900]","['dinner', 'disney animated feature']"
242,"['Drama', 'Musical']","[1826, 871, 2958, 2965, 11070]",[]
246,['Documentary'],"[9792, 353, 9315, 196, 1095, 910, 308, 633, 734, 255]",[]
247,"['Crime', 'Drama', 'Fantasy', 'Romance', 'Thriller']","[4098, 266, 415, 1065, 555, 565, 2742, 8891, 64, 583, 11345, 93, 99, 357, 1382, 4464, 369, 375, 4731, 11134]",[]
248,['Comedy'],[1500],[]
249,"['Drama', 'Romance']","[1136, 5804, 9189, 5534]",[]
250,"['Children', 'Comedy']",[2782],[]
252,"['Comedy', 'Romance']","[587, 427]",[]
253,"['Drama', 'Horror']","[5264, 146, 12820, 1061, 424, 6323, 5301, 2362, 62, 70, 1224, 2381, 1110, 1880, 478, 8037, 1136, 7026, 754, 119]",[]
256,"['Comedy', 'Sci-Fi']","[4000, 1186, 15045, 71, 7, 1511, 46, 5556, 4924]",['arnold schwarzenegger']
257,"['Mystery', 'Thriller']",[5130],[]
260,"['Action', 'Adventure', 'Sci-Fi']","[6533, 6534, 12551, 4616, 3720, 9482, 651, 12, 781, 1783, 141, 6800, 145, 146, 280, 6810, 9756, 7459, 419, 420, 4646, 6520, 6521, 11050, 1834, 5035, 6324, 9781, 6325, 4408, 8890, 446, 1604, 583, 74, 459, 2941, 1614, 3919, 11344, 13144, 11481, 4699, 605, 2144, 1892, 1382, 6502, 2538, 1260, 366, 238, 496, 13169, 887, 4083, 6515, 10741, 4342, 6774, 125, 6518, 10877, 6526]","['usa film registry', 'war', 'noise in space']"
261,['Drama'],"[1224, 1107, 1061, 6102]",['based on a book']
262,"['Children', 'Drama']","[4600, 1811]",[]
263,['Drama'],"[4707, 8935, 8904, 5809, 11870, 6367]",[]
264,['Drama'],[12600],[]
265,"['Drama', 'Romance']","[1153, 4098, 9446, 5512, 1897, 15149, 5230, 6669, 2513, 4339, 10907]",['food']
266,"['Drama', 'Romance', 'War', 'Western']","[761, 1378, 238, 1374]",[]
272,"['Comedy', 'Drama']","[102, 7, 16073, 1868, 143, 2965, 6715]",['not corv lib']
273,"['Drama', 'Horror']","[1224, 42, 587]",['gothic']
275,['Comedy'],[3421],[]
277,['Drama'],"[2082, 747, 752, 497, 11568, 887]",[]
280,"['Drama', 'Thriller']","[1632, 9146, 172]",[]
281,"['Comedy', 'Drama', 'Romance']","[6136, 6708, 1141]",[]
282,['Drama'],"[1136, 3586, 741]",['nudity (full frontal)']
288,"['Action', 'Crime', 'Thriller']","[1472, 161, 1216, 15073, 582, 1382, 360, 519, 4746, 7697, 8917, 54, 501, 53, 12889, 8891, 4895]",[]
289,"['Comedy', 'Romance']",[1472],['robert downey jr']
290,"['Crime', 'Drama']","[1826, 565, 106]",[]
292,"['Action', 'Drama', 'Sci-Fi', 'Thriller']","[5754, 6323, 29, 5159]",[]
293,"['Crime', 'Drama', 'Romance', 'Thriller']","[9348, 1541, 651, 396, 9740, 1551, 662, 1566, 2600, 1065, 1704, 1459, 10420, 9013, 2614, 2359, 2618, 8891, 9687, 12889, 6367, 1508, 2294, 504, 634, 1023]",[]
296,"['Comedy', 'Crime', 'Drama']","[644, 6534, 519, 265, 521, 651, 396, 9485, 6542, 5391, 6800, 12820, 1277, 27, 1184, 161, 7459, 419, 420, 6822, 7335, 13992, 1535, 4271, 6323, 53, 9013, 55, 312, 2617, 4282, 8891, 1719, 4083, 2241, 5185, 8771, 2243, 69, 15046, 2247, 583, 965, 74, 587, 6603, 970, 1480, 582, 11344, 8914, 2942, 15188, 605, 14686, 2399, 14046, 737, 1382, 5995, 15084, 496, 7026, 371, 6514, 629, 374, 630, 504, 888, 634, 1915, 886, 1789, 510, 1023]",[]
299,['Drama'],"[1888, 7, 554, 656, 9010, 885]",['gay']
300,['Drama'],"[352, 2434, 130, 420, 5289, 587, 8014, 2196, 501, 2390, 10422, 127]",['want to see again']
302,"['Drama', 'Romance']","[1176, 1136, 10197, 2239]","['netflix', 'nudity (full frontal)']"
303,"['Action', 'Adventure', 'Western']","[369, 2371]",[]
305,['Comedy'],"[1680, 1553, 1136, 4670]",['robert altman']
306,['Drama'],"[10494, 4577, 5059, 9508, 1702, 5865, 2538, 587, 4491, 4366, 1582, 13617, 1176, 1915, 125, 10750]",[]
307,['Drama'],"[12001, 5059, 9508, 1702, 4136, 5865, 2538, 587, 4491, 6988, 9800, 13617, 4115, 11732, 6806, 1176, 1915, 7167]",[]
308,"['Comedy', 'Drama']","[9508, 8935, 360, 587, 8941, 1456, 13617, 4692, 2614, 1915, 125, 2590]",[]
309,['Drama'],[2664],[]
315,"['Action', 'Drama', 'Thriller']","[595, 93]","['nudity (topless)', 'nudity (rear)']"
316,"['Action', 'Adventure', 'Sci-Fi']","[128, 167, 4521, 2538, 587, 10427, 366, 13, 11344, 145, 6324, 662, 118, 5689, 1435, 1853]",[]
317,"['Comedy', 'Drama', 'Fantasy']","[25, 497, 4502]",[]
318,['Drama'],"[4864, 1925, 2955, 651, 4365, 6542, 6800, 4371, 5145, 283, 5281, 419, 4772, 1061, 2341, 420, 5032, 2473, 6440, 172, 1582, 2099, 692, 5301, 5556, 11191, 6324, 1849, 5818, 189, 4413, 582, 583, 714, 586, 458, 587, 7630, 721, 1874, 1619, 473, 730, 605, 4446, 1504, 615, 5098, 11116, 5230, 4339, 6515, 1915]",['author:stephen king']
319,"['Comedy', 'Drama', 'Thriller']","[15169, 4802, 1925, 1382, 8935, 1065, 2538, 396, 1357, 4692, 8917, 10966, 374, 15064, 692, 15167]",[]
321,['Drama'],"[1800, 8173, 2216]",[]
324,"['Comedy', 'Drama']",[5137],[]
326,['Drama'],"[7782, 14508, 689, 4818, 11092, 662, 4731]",[]
327,"['Action', 'Comedy', 'Musical', 'Sci-Fi']","[11609, 386, 235]",[]
328,"['Horror', 'Thriller']",[93],['nudity (topless)']
329,"['Action', 'Adventure', 'Drama', 'Sci-Fi']","[420, 2950, 651, 2579, 3892, 1783, 6238]",['star trek']
332,"['Horror', 'Sci-Fi']","[1752, 747, 1669]",[]
333,['Comedy'],"[7810, 651, 4716, 3477, 380, 478]",[]
334,['Drama'],"[1153, 706, 4772, 1702, 12262, 10824, 5865, 6382, 6542, 4464, 11919, 8914, 11448, 12507, 9148]",[]
337,['Drama'],"[352, 2597, 1064, 587, 5360, 6800, 156, 501, 2742, 59, 3580]",[]
338,"['Action', 'Sci-Fi', 'Thriller']","[8970, 2371, 54]",['serial killer']
339,"['Comedy', 'Romance']","[3137, 9314, 10278, 1222, 9482, 369, 6073]",[]
342,['Comedy'],"[4577, 7713, 15045, 6633, 396, 11344, 2513, 11665, 4924]",[]
344,['Comedy'],"[74, 364, 1932, 6323, 6099, 55, 1466, 11612]",[]
345,"['Comedy', 'Drama']","[1925, 9095, 871, 554, 3470, 1648, 656, 4594, 9012, 6037, 14519, 16094, 2591]",[]
347,"['Drama', 'Film-Noir']",[3840],[]
348,['Comedy'],"[706, 2939, 1925, 6501, 6507, 6540, 10861, 10990, 1135, 2479, 244, 11095, 59, 61]",['oscar (best supporting actress)']
349,"['Action', 'Adventure', 'Thriller']","[7976, 74, 1260, 11344, 2481, 6323, 16051, 10390, 662, 1852, 9566]",[]
350,"['Drama', 'Mystery', 'Thriller']","[2978, 1224, 9329, 1653, 671]",[]
353,"['Action', 'Crime', 'Fantasy', 'Thriller']","[644, 2693, 8964, 6800, 669, 415, 42, 10548, 11448, 1097, 458, 2513, 595, 8917, 1373, 1382, 7782, 7408, 7026]",['based on a comic']
354,['Drama'],[113],['baseball']
355,"['Children', 'Comedy', 'Fantasy']",[2982],[]
356,"['Comedy', 'Drama', 'Romance', 'War']","[15107, 137, 9482, 651, 6539, 4365, 1421, 9616, 6800, 916, 663, 152, 5273, 6298, 1435, 923, 29, 415, 2597, 2470, 1061, 4646, 169, 2347, 8498, 5556, 55, 1849, 10427, 582, 583, 5706, 3023, 2513, 9809, 4690, 473, 219, 605, 2782, 10847, 7776, 1121, 14562, 611, 13533, 1511, 238, 240, 4083, 9588, 6515, 6518, 247, 382, 12543]","['sweeping', 'oscar (best picture)', 'war', 'best picture', 'oscar (best directing)']"
357,"['Comedy', 'Romance']","[3840, 1222, 2983, 892, 651, 1646, 12820, 3996, 1853]",['seen more than once']
358,['Drama'],"[1576, 263]",[]
361,"['Comedy', 'Drama', 'Romance']","[418, 55]",[]
362,"['Adventure', 'Children', 'Romance']","[1224, 765]",['jude law']
363,['Documentary'],"[1412, 4862]",[]
364,"['Adventure', 'Animation', 'Children', 'Drama', 'Musical']","[900, 10376, 4618, 2955, 651, 664, 8349, 413, 6323, 5301, 10422, 2376, 465, 871, 362, 1899, 1652, 117, 7158]","['dinner', 'animation', 'disney animated feature']"
365,['Drama'],[587],[]
367,"['Action', 'Comedy', 'Crime', 'Fantasy']","[7, 2730, 16043, 364, 2956, 9006, 1107, 2261, 214, 55, 7704, 1690, 605]",['animal:dog']
368,"['Adventure', 'Comedy', 'Western']","[253, 870, 4287]",[]
369,['Drama'],"[16073, 16076]",[]
370,"['Action', 'Comedy']","[8131, 12774, 2731, 14316, 369, 1457, 7739, 1309]",[]
371,"['Comedy', 'Drama']","[651, 9374, 1822]",[]
372,"['Comedy', 'Drama', 'Romance']","[16363, 10574, 4087]",[]
373,['Thriller'],"[1704, 8260]",[]
374,"['Children', 'Comedy']","[7408, 2067, 12371, 4339, 3894, 55, 664, 60, 413]",[]
376,"['Action', 'Thriller']",[5236],[]
377,"['Action', 'Romance', 'Thriller']","[3137, 4707, 6534, 9482, 651, 1994, 74, 1614, 11344, 6323, 468, 4373, 662, 472, 14361, 8891]",[]
379,"['Action', 'Sci-Fi', 'Thriller']","[1136, 128, 13]",['nudity (full frontal)']
380,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']","[1186, 7, 2185, 74, 651, 2474, 11372, 1515, 396, 752, 1295, 110, 6323, 2731, 55, 16158]",['arnold schwarzenegger']
381,['Drama'],"[625, 11249, 1422]",['likeilike top pick']
382,"['Drama', 'Horror', 'Romance', 'Thriller']","[42, 1749, 9013, 2261, 605, 1470]","['werewolf', 'afternoon section']"
389,"['Drama', 'Romance', 'War']",[5497],[]
390,"['Action', 'Comedy', 'Crime', 'Drama']","[15073, 1731, 1829, 9926, 583, 4746, 1706, 4279, 4282]",[]
393,"['Action', 'Adventure', 'Fantasy']","[7407, 655]","['adapted from:game', 'video game adaptation']"
395,"['Drama', 'Fantasy', 'Romance']",[489],[]
404,['Documentary'],[689],[]
405,"['Action', 'Sci-Fi']","[2912, 6323, 1136, 125]","['crappy sequel', 'sequel', 'nudity (full frontal)']"
407,"['Horror', 'Thriller']",[14693],[]
410,['Comedy'],"[195, 42, 396, 1357, 10134, 1373]",[]
412,['Drama'],"[6800, 1610, 10271]",[]
413,['Comedy'],"[12197, 6025, 11818, 5236, 1524, 16438, 380, 1759]",['rock and roll']
416,['Western'],[93],['nudity (topless)']
417,"['Comedy', 'Romance']",[5055],[]
419,['Comedy'],"[14146, 2196]",[]
420,"['Action', 'Comedy', 'Crime', 'Thriller']","[2905, 2724, 55]",[]
421,"['Adventure', 'Children']",[9668],[]
424,['Drama'],[7522],[]
426,"['Horror', 'Sci-Fi', 'Thriller']",[13879],[]
428,['Drama'],[587],[]
431,"['Crime', 'Drama']","[258, 6717, 13639, 587, 2411, 93, 10422, 6205, 10494]",[]
434,"['Action', 'Adventure', 'Thriller']","[480, 2593, 10758, 775, 4092]",['clint eastwood']
435,"['Comedy', 'Sci-Fi']","[289, 195, 10726, 167, 4809, 5209]",[]
436,"['Drama', 'Thriller']",[611],[]
440,"['Comedy', 'Romance']","[779, 1222]",[]
441,['Comedy'],"[805, 5189, 71, 69, 4702, 5834, 1450, 396, 4496, 1394, 1209, 4282, 2782]",[]
442,"['Action', 'Adventure', 'Sci-Fi']","[480, 7360, 582, 7, 74, 883, 2581, 24, 1277, 2621]",[]
444,"['Comedy', 'Romance']",[2399],['uma thurman']
446,"['Drama', 'Romance']","[5216, 4098, 4521, 5230, 5556, 1435, 6717, 11070]",[]
448,['Drama'],"[611, 2596, 8649, 8140, 8144, 3514]",[]
454,"['Drama', 'Thriller']","[1925, 1224, 9329, 2739, 1653, 4406, 2366]",[]
455,"['Adventure', 'Children', 'Drama']","[9806, 2782]",[]
456,"['Crime', 'Drama', 'Thriller']",[7973],[]
457,['Thriller'],"[6534, 9359, 2960, 7697, 9104, 144, 662, 7071, 161, 4259, 9133, 6323, 10422, 6075, 1216, 2630, 2431, 74, 11344, 8917, 9315, 9451, 1260, 5748, 380, 1023]",[]
459,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance', 'Thriller']",[747],[]
460,['Comedy'],[7530],[]
461,"['Drama', 'Romance']",[375],['lesbian']
